ward,menu_package,address,cost,cost_numeric
2,Street Speed Hump Replacement (2023),ON W GOETHE ST FROM N WELLS ST (200 W) TO N SEDGWICK ST (400 W),$0.00,0.0
3,Alley Resurfacing Menu (2023),E 37TH ST & S INDIANA AVE&S GILES AVE & E 38TH ST; 3715 S INDIANA AVE,"$30,746.00",30746.0
3,Alley Resurfacing Menu (2023),E 45TH ST & S ST LAWRENCE AVE&S CHAMPLAIN AVE & E 46TH ST,"$58,492.31",58492.31
3,Alley Resurfacing Menu (2023),E 47TH ST & S ST LAWRENCE AVE&S FORRESTVILLE AVE & E 48TH ST,"$40,648.44",40648.44
3,Alley Resurfacing Menu (2023),E 48TH ST & S VINCENNES AVE&E 49TH ST & S FORRESTVILLE AVE,"$41,200.00",41200.0
3,Alley Resurfacing Menu (2023),S CALUMET AVE & E 40TH ST&E 41ST ST & S DR MARTIN LUTHER KING JR DR W,"$30,746.00",30746.0
3,Alley Resurfacing Menu (2023),S CALUMET AVE & E 41ST ST&E 42ND ST & S DR MARTIN LUTHER KING JR DR W,"$30,807.80",30807.8
3,Alley Resurfacing Menu (2023),S INDIANA AVE & E 33RD BLVD&E 35TH ST & S PRAIRIE AVE,"$59,607.06",59607.06
3,Alley Resurfacing Menu (2023),S MICHIGAN AVE & E 52ND ST&E 53RD ST & S INDIANA AVE,"$30,320.53",30320.53
3,Alley Resurfacing Menu (2023),S PRAIRIE AVE & E 40TH ST&E PERSHING RD & S CALUMET AVE,"$66,286.55",66286.55
3,Alley Resurfacing Menu (2023),S STATE ST & E 41ST ST&E 42ND ST & S WABASH AVE,"$30,715.10",30715.1
3,Alley Resurfacing Menu (2023),S VINCENNES AVE & E 43RD ST&E 44TH ST & S FORRESTVILLE AVE,"$39,426.70",39426.7
3,Alley Speed Hump Menu (2023),E 48TH PL & S VINCENNES AVE&S DR MARTIN LUTHER KING JR DR & E 48TH ST,"$3,625.00",3625.0
3,Alley Speed Hump Menu (2023),E PERSHING RD & S DR MARTIN LUTHER KING JR DR&S VINCENNES AVE & E OAKWOOD BLVD,"$1,450.00",1450.0
3,Alley Speed Hump Replacement (2023),E 48TH ST & S VINCENNES AVE&E 49TH ST & S FORRESTVILLE AVE,$0.00,0.0
3,Alley Speed Hump Replacement (2023),S PRAIRIE AVE & E 40TH ST&E PERSHING RD & S CALUMET AVE,$0.00,0.0
3,Arterial Street Bump Outs Menu (2023),S STATE ST & E 14TH PL,"$100,000.00",100000.0
3,Curb & Gutter Menu (2023),529 E 44TH ST,"$86,582.13",86582.13
3,Miscellaneous CDOT Projects (2023),3950 S MICHIGAN AVE,"$15,678.37",15678.37
3,Miscellaneous CDOT Projects (2023),417 E 43RD ST,$300.00,300.0
3,Miscellaneous CDOT Projects (2023),4236 S VINCENNES AVE,$150.00,150.0
3,Miscellaneous CDOT Projects (2023),4257 S CALUMET AVE,$300.00,300.0
3,Miscellaneous CDOT Projects (2023),4311 S VERNON AVE,$150.00,150.0
3,Miscellaneous CDOT Projects (2023),4334 S DR MARTIN LUTHER KING JR DR W,$150.00,150.0
3,Miscellaneous CDOT Projects (2023),437 E 42ND PL; 447 E 42ND PL,$300.00,300.0
3,Miscellaneous CDOT Projects (2023),4423 S WELLS ST; 5036 S PRINCETON AVE,$300.00,300.0
3,Miscellaneous CDOT Projects (2023),444 E 43RD ST,$150.00,150.0
3,Miscellaneous CDOT Projects (2023),4451 S VINCENNES AVE,$300.00,300.0
3,Miscellaneous CDOT Projects (2023),4702 S DR MARTIN LUTHER KING JR DR W,$300.00,300.0
3,Miscellaneous CDOT Projects (2023),4731 S MICHIGAN AVE,"$15,828.37",15828.37
3,Miscellaneous CDOT Projects (2023),4909 S WABASH AVE,$150.00,150.0
3,Miscellaneous CDOT Projects (2023),4933-4937 S MICHIGAN AVE,$150.00,150.0
3,Miscellaneous CDOT Projects (2023),5403-5405 S WABASH AVE,$150.00,150.0
3,Miscellaneous CDOT Projects (2023),S STATE ST & E 14TH PL,"$12,679.54",12679.54
3,Sidewalk Menu (2023),1932 S WABASH AVE,"$24,909.09",24909.09
3,Sidewalk Menu (2023),300 E 38TH ST,"$12,036.37",12036.37
3,Sidewalk Menu (2023),430 E 41ST ST,"$3,571.90",3571.9
3,Sidewalk Menu (2023),4533 S WABASH AVE,"$10,568.75",10568.75
3,Sidewalk Menu (2023),4641-4700 S VINCENNES AVE,"$20,043.86",20043.86
3,Sidewalk Menu (2023),4801 S WABASH AVE,"$31,276.62",31276.62
3,Sidewalk Menu (2023),4805 S WABASH AVE,"$3,714.25",3714.25
3,Sidewalk Menu (2023),4807 S WABASH AVE,"$5,499.33",5499.33
3,Sidewalk Menu (2023),4835 S DR MARTIN LUTHER KING JR DR E,"$12,434.95",12434.95
3,Sidewalk Menu (2023),4934 S MICHIGAN AVE,"$37,686.88",37686.88
3,Sidewalk Menu (2023),5000 S PRAIRIE AVE; 300 E 50TH ST; E 50TH ST & S PRAIRIE AVE,"$19,957.68",19957.68
3,Sidewalk Menu (2023),5018 S MICHIGAN AVE,"$7,513.04",7513.04
3,Sidewalk Menu (2023),ON S ST LAWRENCE AVE FROM E 45TH ST (4500 S) TO E 46TH ST (4600 S),"$17,793.38",17793.38
3,Speed Indicator Signs (2023),ON S CLARK ST FROM W ROOSEVELT RD (1200 S) TO W 16TH ST (1600 S); 1443 S CLARK ST; 1446 S CLARK ST,"$22,439.57",22439.57
3,Street Light Residential Staggered Piggy Back Menu (2023),ON S FEDERAL ST FROM 1208 S TO W 14TH ST (1400 S); ON S PLYMOUTH CT FROM 1211 S TO W 14TH ST (1400 S),"$59,911.56",59911.56
3,Street Light Upgrade Menu (2023),2138 S INDIANA AVE,$500.00,500.0
3,Street Light Upgrade Menu (2023),3400 S INDIANA AVE,$500.00,500.0
3,Street Light Upgrade Menu (2023),3432 S GILES AVE,$500.00,500.0
3,Street Light Upgrade Menu (2023),421 E 41ST ST,$500.00,500.0
3,Street Light Upgrade Menu (2023),515 E PERSHING RD,$500.00,500.0
3,Street Light Upgrade Menu (2023),521 E 41ST ST,$500.00,500.0
3,Street Light Upgrade Menu (2023),ON S CALUMET AVE FROM E 46TH ST (4600 S) TO E 47TH ST (4700 S); 4628 S CALUMET AVE,"$1,000.00",1000.0
3,Street Resurfacing Menu (2023),ON E 36TH PL FROM S STATE ST (0 E) TO S MICHIGAN AVE (100 E),"$109,098.99",109098.99
3,Street Resurfacing Menu (2023),ON E 54TH PL FROM S CALUMET AVE (340 E) TO S DR MARTIN LUTHER KING JR DR (400 E),"$23,033.42",23033.42
3,Street Resurfacing Menu (2023),ON S PORTLAND AVE FROM W 45TH ST (4500 S) TO W 45TH PL (4530 S),"$36,421.55",36421.55
3,Street Resurfacing Menu (2023),ON S PRAIRIE AVE FROM E 35TH ST (3500 S) TO E 37TH ST (3700 S),"$156,440.06",156440.06
3,Street Resurfacing Menu (2023),ON S WABASH AVE FROM E 36TH ST (3600 S) TO E 36TH PL (3630 S),"$47,102.31",47102.31
3,Street Resurfacing Menu (2023),ON S WABASH AVE FROM E 48TH ST (4800 S) TO E 49TH ST (4900 S),"$101,446.63",101446.63
3,Street Resurfacing Menu (2023),ON W 15TH ST FROM S STATE ST (0 E) TO S DEARBORN ST (40 W),"$35,409.90",35409.9
3,Street Speed Hump Replacement (2023),ON S PRAIRIE AVE FROM E 35TH ST (3500 S) TO E 37TH ST (3700 S),$0.00,0.0
3,Street Speed Hump Replacement (2023),ON W 15TH ST FROM S STATE ST (0 E) TO S DEARBORN ST (40 W),$0.00,0.0
4,Alley Resurfacing Menu (2023),E 37TH ST & S ELLIS AVE&S LAKE PARK AVE & E 37TH ST,"$13,857.71",13857.71
4,Alley Resurfacing Menu (2023),E 41ST PL & S BERKELEY AVE&S LAKE PARK AVE & E 42ND PL,"$46,626.52",46626.52
4,Alley Resurfacing Menu (2023),E 42ND ST & S COTTAGE GROVE AVE&S DREXEL BLVD & E BOWEN AVE,"$11,216.88",11216.88
4,Alley Resurfacing Menu (2023),S EVANS AVE & E 46TH ST&E 47TH ST & S COTTAGE GROVE AVE,"$7,725.97",7725.97
4,Alley Resurfacing Menu (2023),S LANGLEY AVE & E 42ND ST&E BOWEN AVE & S ST LAWRENCE AVE,"$34,513.54",34513.54
4,Alley Resurfacing Menu (2023),S LANGLEY AVE & E 47TH ST&E 48TH ST & S CHAMPLAIN AVE,"$59,866.22",59866.22
4,Alley Speed Hump Menu (2023),E 43RD ST & S LAKE PARK AVE&S OAKENWALD AVE & E 44TH PL,"$2,900.00",2900.0
4,Alley Speed Hump Menu (2023),S DORCHESTER AVE & E HYDE PARK BLVD&E 52ND ST & S BLACKSTONE AVE; 5125 S DORCHESTER AVE,$725.00,725.0
4,Alley Speed Hump Replacement (2023),S LANGLEY AVE & E 42ND ST&E BOWEN AVE & S ST LAWRENCE AVE,$0.00,0.0
4,Concrete Alley Menu (2023),716 E BOWEN AVE,"$2,133.42",2133.42
4,Curb & Gutter Menu (2023),1371 E 48TH ST,"$48,904.95",48904.95
4,Curb & Gutter Menu (2023),3137 S GILES AVE,"$70,837.26",70837.26
4,Curb & Gutter Menu (2023),3337 S PRAIRIE AVE,"$42,332.49",42332.49
4,Curb & Gutter Menu (2023),ON S PLYMOUTH CT FROM 1178 S TO W 9TH ST (900 S),"$83,537.87",83537.87
4,Dog Friendly Area: 4954 S. St. Lawrence Ave,4954 S ST LAWRENCE AVE,"$250,000.00",250000.0
4,Kenwood Gardens 4131-4149 S. Drexel Blvd.,4131-4149 S DREXEL BLVD,"$150,000.00",150000.0
4,Miscellaneous CDOT Projects (2023),4043 S DREXEL BLVD,$150.00,150.0
4,Miscellaneous CDOT Projects (2023),4232 S COTTAGE GROVE AVE,$150.00,150.0
4,Miscellaneous CDOT Projects (2023),4621 S LAKE PARK AVE,$150.00,150.0
4,Miscellaneous CDOT Projects (2023),4847 S LANGLEY AVE,$300.00,300.0
4,Miscellaneous CDOT Projects (2023),E 49TH ST & S KENWOOD AVE,"$28,770.36",28770.36
4,Sidewalk Menu (2023),4406 S LAKE PARK AVE,"$4,399.87",4399.87
4,Sidewalk Menu (2023),4801 S KIMBARK AVE,"$32,774.75",32774.75
4,Sidewalk Menu (2023),5131 S BLACKSTONE AVE,"$5,140.59",5140.59
4,Sidewalk Menu (2023),715 E BOWEN AVE,"$3,705.44",3705.44
4,Sidewalk Menu (2023),820-882 S PARK TER,"$118,944.55",118944.55
4,Sidewalk Menu (2023),899 S PLYMOUTH CT,"$17,057.00",17057.0
4,Sidewalk Menu (2023),E 44TH ST & S ELLIS AVE,"$24,278.43",24278.43
4,Sidewalk Menu (2023),ON E 48TH ST FROM S WOODLAWN AVE (1200 E) TO S KIMBARK AVE (1300 E),"$20,989.92",20989.92
4,Sidewalk Menu (2023),ON S CHAMPLAIN AVE FROM E 49TH ST (4900 S) TO E 50TH ST (5000 S),"$30,745.53",30745.53
4,Street Bump Outs Menu (2023),4584 S OAKENWALD AVE,"$3,051.76",3051.76
4,Street Cul-de-Sac Menu (2023),4950 S GREENWOOD AVE; S GREENWOOD AVE & E HYDE PARK BLVD,"$31,963.67",31963.67
4,Street Resurfacing Menu (2023),ON E 38TH PL FROM S COTTAGE GROVE AVE (800 E) TO S ELLIS AVE (844 E),"$37,826.63",37826.63
4,Street Resurfacing Menu (2023),ON E 9TH ST FROM S WABASH AVE (40 E) TO S MICHIGAN AVE (100 E),"$20,991.87",20991.87
4,Street Resurfacing Menu (2023),ON S BERKELEY AVE FROM E 43RD ST (4300 S) TO E 44TH ST (4400 S),"$68,150.77",68150.77
4,Street Resurfacing Menu (2023),ON S EVANS AVE FROM E 48TH ST (4800 S) TO E 49TH ST (4900 S),"$74,161.75",74161.75
4,Street Resurfacing Menu (2023),ON S LANGLEY AVE FROM E 47TH ST (4700 S) TO E 48TH ST (4800 S),"$60,703.65",60703.65
4,Street Resurfacing Menu (2023),ON S PLYMOUTH CT FROM 1178 S TO W 9TH ST (900 S),"$31,625.62",31625.62
4,Street Speed Hump Menu (2023),ON E 45TH ST FROM S ELLIS AVE (1000 E) TO S WOODLAWN AVE (1200 E),"$9,760.00",9760.0
4,Street Speed Hump Menu (2023),ON E 46TH ST FROM S WOODLAWN AVE (1200 E) TO S LAKE PARK AVE (1300 E),"$4,880.00",4880.0
4,Street Speed Hump Menu (2023),ON E 50TH ST FROM S KIMBARK AVE (1300 E) TO S DORCHESTER AVE (1400 E),"$7,050.00",7050.0
4,Street Speed Hump Menu (2023),ON S DORCHESTER AVE FROM E 52ND ST (5200 S) TO E 53RD ST (5300 S),"$2,440.00",2440.0
4,Street Speed Hump Menu (2023),ON S ELLIS AVE FROM E 44TH ST (4400 S) TO E 45TH ST (4499 S),"$4,880.00",4880.0
4,Street Speed Hump Menu (2023),ON S ELLIS AVE FROM E OAKWOOD BLVD (3946 S) TO E 43RD ST (4300 S),"$14,640.00",14640.0
4,Street Speed Hump Menu (2023),ON S GREENWOOD AVE FROM E 45TH ST (4500 S) TO E 47TH ST (4700 S),"$9,760.00",9760.0
4,Street Speed Hump Menu (2023),ON S KIMBARK AVE FROM E 49TH ST (4900 S) TO E 50TH ST (5000 S),"$4,880.00",4880.0
5,Street Light Residential Staggered Piggy Back Menu (2023),ON E 69TH ST FROM 1758 E TO S CONSTANCE AVE (1830 E),"$168,000.00",168000.0
5,Street Light Residential Staggered Piggy Back Menu (2023),ON S DORCHESTER AVE FROM E MARQUETTE RD (6600 S) TO E 67TH ST (6700 S); ON E 66TH PL FROM S DORCHESTER AVE (1400 E) TO S BLACKSTONE AVE (1500 E); ON S BLACKSTONE AVE FROM E MARQUETTE RD (6600 S) TO E 67TH ST (6700 S),"$47,913.00",47913.0
5,Street Light Residential Staggered Piggy Back Menu (2023),ON S PAXTON AVE FROM E 67TH ST (6700 S) TO E 69TH ST (6900 S),"$338,000.00",338000.0
5,Street Resurfacing Menu (2023),ON S BLACKSTONE AVE FROM E 57TH ST (5700 S) TO E 59TH ST (5900 S),"$140,573.29",140573.29
5,Street Resurfacing Menu (2023),ON S BLACKSTONE AVE FROM E 63RD ST (6300 S) TO E 64TH ST (6400 S),"$47,157.05",47157.05
5,Street Resurfacing Menu (2023),ON S CORNELL AVE FROM E 50TH PL (5040 S) TO E HYDE PARK BLVD (5100 S),"$26,202.03",26202.03
5,Street Resurfacing Menu (2023),ON S DREXEL AVE FROM E 56TH ST (5600 S) TO E 58TH ST (5800 S),"$147,641.45",147641.45
5,Street Resurfacing Menu (2023),ON S DREXEL AVE FROM E 60TH ST (6000 S) TO E 61ST ST (6100 S),"$74,462.06",74462.06
5,Street Resurfacing Menu (2023),ON S ELLIS AVE FROM E 55TH ST (5499 S) TO E 57TH ST (5700 S),"$106,175.59",106175.59
5,Street Resurfacing Menu (2023),ON S INGLESIDE AVE FROM E 52ND ST (5200 S) TO E 53RD ST (5300 S),"$43,862.96",43862.96
5,Street Resurfacing Menu (2023),ON S PAXTON AVE FROM E 72ND ST (7200 S) TO E 73RD ST (7300 S),"$54,238.38",54238.38
5,Street Resurfacing Menu (2023),ON S UNIVERSITY AVE FROM E 52ND ST (5200 S) TO E 55TH ST (5500 S),"$245,478.75",245478.75
5,Street Resurfacing Menu (2023),ON S UNIVERSITY AVE FROM E 58TH ST (5800 S) TO E 59TH ST (5900 S),"$55,415.31",55415.31
5,Street Speed Hump Menu (2023),ON S BLACKSTONE AVE FROM E 57TH ST (5700 S) TO E 58TH ST (5800 S),"$4,880.00",4880.0
6,Alley Apron Menu (2023),8501 S WABASH AVE; ON E 85TH ST FROM S WABASH AVE (50 E) TO S MICHIGAN AVE (100 E),"$21,261.72",21261.72
6,Arterial Street Bump Outs Menu (2023),S CHAMPLAIN AVE & E 75TH ST,"$75,833.04",75833.04
6,Arterial Street Bump Outs Menu (2023),S CHAMPLAIN AVE & E 76TH ST,"$148,596.42",148596.42
6,Brown Memorial Park Skate Park Project,634 E 86TH ST,"$100,000.00",100000.0
6,Miscellaneous CDOT Projects (2023),201 E 75TH ST,$660.00,660.0
6,Miscellaneous CDOT Projects (2023),501 E 78TH ST,$244.14,244.14
6,Miscellaneous CDOT Projects (2023),58 W 79TH ST,$660.00,660.0
6,Miscellaneous CDOT Projects (2023),659 E 75TH ST,$660.00,660.0
6,Nat King Cole Park Walking Track,361 E 85TH ST,"$25,000.00",25000.0
6,Sidewalk Menu (2023),344 E 80TH ST,"$20,251.22",20251.22
6,Sidewalk Menu (2023),7735 S RHODES AVE,"$4,367.73",4367.73
6,Sidewalk Menu (2023),7759 S CALUMET AVE,"$14,004.09",14004.09
6,Sidewalk Menu (2023),7955-7959 S CALUMET AVE,"$9,785.84",9785.84
6,Sidewalk Menu (2023),8501 S VERNON AVE,"$5,712.86",5712.86
6,Sidewalk Menu (2023),8546 S WABASH AVE; 8554 S WABASH AVE,"$11,228.67",11228.67
6,Street Light Residential Staggered Piggy Back Menu (2023),ON S PRAIRIE AVE FROM E 71ST ST (7100 S) TO E 74TH ST (7400 S),"$489,000.00",489000.0
6,Street Light Upgrade Menu (2023),7120 S VINCENNES AVE,$500.00,500.0
6,Street Resurfacing Menu (2023),ON E 94TH ST FROM S STATE ST (0 E) TO S WABASH AVE (40 E),"$27,832.81",27832.81
6,Street Resurfacing Menu (2023),ON S CHAMPLAIN AVE FROM E 78TH ST (7800 S) TO E 79TH ST (7900 S),"$57,456.54",57456.54
6,Street Resurfacing Menu (2023),ON S PRAIRIE AVE FROM 8755 S TO E 87TH ST (8700 S),"$66,260.21",66260.21
6,Street Resurfacing Menu (2023),ON S PRAIRIE AVE FROM E 89TH ST (8900 S) TO E 90TH ST (9000 S),"$78,704.61",78704.61
6,Street Resurfacing Menu (2023),ON S WABASH AVE FROM E 89TH PL (8930 S) TO E 90TH ST (9000 S),"$35,814.61",35814.61
6,Street Resurfacing Menu (2023),ON S WABASH AVE FROM E 91ST ST (9100 S) TO E 95TH ST (9500 S),"$246,047.61",246047.61
6,Street Resurfacing Menu (2023),ON S WILLIAMS AVE FROM 9112 S TO E 92ND ST (9200 S),"$45,477.87",45477.87
6,Street Speed Hump Menu (2023),ON E 74TH ST FROM S CALUMET AVE (340 E) TO S PRAIRIE AVE (300 E),"$4,880.00",4880.0
6,Street Speed Hump Menu (2023),ON S EVANS AVE FROM E 73RD ST (7300 S) TO E 74TH ST (7400 S),"$4,880.00",4880.0
6,Street Speed Hump Menu (2023),ON S MORGAN ST FROM W 72ND ST (7200 S) TO W 73RD ST (7300 S),"$4,880.00",4880.0
6,Street Speed Hump Replacement (2023),ON S WABASH AVE FROM E 91ST ST (9100 S) TO E 95TH ST (9500 S),$0.00,0.0
7,Alley Apron Menu (2023),2658 E 78TH ST,"$17,220.96",17220.96
