ward,menu_package,address,cost,cost_numeric,cost_share
2,Sidewalk Menu (2023),121 W GOETHE ST,"$12,220.67",12220.67,0.008445
2,Sidewalk Menu (2023),1259 W WEBSTER AVE,"$10,960.72",10960.72,0.007574
2,Sidewalk Menu (2023),1636 N WELLS ST,"$4,605.21",4605.21,0.003182
2,Sidewalk Menu (2023),530 E GRAND AVE,"$94,103.81",94103.81,0.065029
2,Sidewalk Menu (2023),808 N LAKE SHORE DR,"$50,194.51",50194.51,0.034686
2,Street Bump Outs Menu (2023),W BELDEN AVE & N CLIFTON AVE,"$28,247.62",28247.62,0.019520
2,,W BELDEN AVE & N RACINE AVE,"$28,247.62",28247.62,0.019520
2,Street Light Upgrade Menu (2023),1542 N HUDSON AVE,$500.00,500.0,0.000346
2,Street Resurfacing Menu (2023),140-500 E Superior St,"$182,535.41",182535.41,0.126138
2,Street Resurfacing Menu (2023),830-900 N Dewitt Pl,"$43,408.43",43408.43,0.029997
2,Street Resurfacing Menu (2023),830-860 N Franklin St,"$27,270.72",27270.72,0.018845
2,Street Resurfacing Menu (2023),150-1100 N Lake Shore Dr,"$33,602.68",33602.68,0.023221
2,Street Resurfacing Menu (2023),830-930 N Mies Van Der Rohe Way,"$62,414.72",62414.72,0.043131
2,Street Resurfacing Menu (2023),800-900 N Sedgwick St,"$43,393.13",43393.13,0.029986
2,Street Resurfacing Menu (2023),1400-1600 N Wieland St,"$99,331.29",99331.29,0.068641
2,Street Resurfacing Menu (2023),0-40 W Burton Pl,"$23,457.96",23457.96,0.016210
2,Street Resurfacing Menu (2023),1-150 W Elm St,"$108,613.16",108613.16,0.075055
2,Street Resurfacing Menu (2023),200-400 W Goethe St,"$88,647.60",88647.6,0.061258
2,Street Resurfacing Menu (2023),50-100 W Maple St,"$36,902.63",36902.63,0.025501
2,Street Resurfacing Menu (2023),800-830 W Weed St,"$27,768.94",27768.94,0.019189
2,Street Resurfacing Menu (2023),160-200 W Wendell St,"$25,202.11",25202.11,0.017415
2,Street Speed Hump Menu (2023),2300-2400 N Lakewood Ave,"$2,440.00",2440.0,0.001686
2,Street Speed Hump Menu (2023),2100-2200 N Magnolia Ave,"$4,880.00",4880.0,0.003372
2,Street Speed Hump Replacement (2023),1400-1600 N Wieland St,$0.00,0.0,0.000000
2,Street Speed Hump Replacement (2023),200-400 W Goethe St,$0.00,0.0,0.000000
3,Alley Resurfacing Menu (2023),E 37TH ST & S INDIANA AVE & S GILES AVE & E 38TH ST,"$15,373.00",15373.00,0.010249
3,,3715 S INDIANA AVE,"$15,373.00",15373.00,0.010249
3,Alley Resurfacing Menu (2023),E 45TH ST & S ST LAWRENCE AVE & S CHAMPLAIN AVE & E 46TH ST,"$58,492.31",58492.31,0.038995
3,Alley Resurfacing Menu (2023),E 47TH ST & S ST LAWRENCE AVE & S FORRESTVILLE AVE & E 48TH ST,"$40,648.44",40648.44,0.027099
3,Alley Resurfacing Menu (2023),E 48TH ST & S VINCENNES AVE & E 49TH ST & S FORRESTVILLE AVE,"$41,200.00",41200.0,0.027467
3,Alley Resurfacing Menu (2023),S CALUMET AVE & E 40TH ST & E 41ST ST & S DR MARTIN LUTHER KING JR DR W,"$30,746.00",30746.0,0.020497
3,Alley Resurfacing Menu (2023),S CALUMET AVE & E 41ST ST & E 42ND ST & S DR MARTIN LUTHER KING JR DR W,"$30,807.80",30807.8,0.020539
3,Alley Resurfacing Menu (2023),S INDIANA AVE & E 33RD BLVD & E 35TH ST & S PRAIRIE AVE,"$59,607.06",59607.06,0.039738
3,Alley Resurfacing Menu (2023),S MICHIGAN AVE & E 52ND ST & E 53RD ST & S INDIANA AVE,"$30,320.53",30320.53,0.020214
3,Alley Resurfacing Menu (2023),S PRAIRIE AVE & E 40TH ST & E PERSHING RD & S CALUMET AVE,"$66,286.55",66286.55,0.044191
3,Alley Resurfacing Menu (2023),S STATE ST & E 41ST ST & E 42ND ST & S WABASH AVE,"$30,715.10",30715.1,0.020477
3,Alley Resurfacing Menu (2023),S VINCENNES AVE & E 43RD ST & E 44TH ST & S FORRESTVILLE AVE,"$39,426.70",39426.7,0.026284
3,Alley Speed Hump Menu (2023),E 48TH PL & S VINCENNES AVE & S DR MARTIN LUTHER KING JR DR & E 48TH ST,"$3,625.00",3625.0,0.002417
3,Alley Speed Hump Menu (2023),E PERSHING RD & S DR MARTIN LUTHER KING JR DR & S VINCENNES AVE & E OAKWOOD BLVD,"$1,450.00",1450.0,0.000967
3,Alley Speed Hump Replacement (2023),E 48TH ST & S VINCENNES AVE & E 49TH ST & S FORRESTVILLE AVE,$0.00,0.0,0.000000
3,Alley Speed Hump Replacement (2023),S PRAIRIE AVE & E 40TH ST & E PERSHING RD & S CALUMET AVE,$0.00,0.0,0.000000
3,Arterial Street Bump Outs Menu (2023),S STATE ST & E 14TH PL,"$100,000.00",100000.0,0.066667
3,Curb & Gutter Menu (2023),529 E 44TH ST,"$86,582.13",86582.13,0.057721
3,Miscellaneous CDOT Projects (2023),3950 S MICHIGAN AVE,"$15,678.37",15678.37,0.010452
3,Miscellaneous CDOT Projects (2023),417 E 43RD ST,$300.00,300.0,0.000200
3,Miscellaneous CDOT Projects (2023),4236 S VINCENNES AVE,$150.00,150.0,0.000100
3,Miscellaneous CDOT Projects (2023),4257 S CALUMET AVE,$300.00,300.0,0.000200
3,Miscellaneous CDOT Projects (2023),4311 S VERNON AVE,$150.00,150.0,0.000100
3,Miscellaneous CDOT Projects (2023),4334 S DR MARTIN LUTHER KING JR DR W,$150.00,150.0,0.000100
3,Miscellaneous CDOT Projects (2023),437 E 42ND PL,$150.00,150.00,0.000100
3,,447 E 42ND PL,$150.00,150.00,0.000100
3,Miscellaneous CDOT Projects (2023),4423 S WELLS ST,$150.00,150.00,0.000100
3,,5036 S PRINCETON AVE,$150.00,150.00,0.000100
3,Miscellaneous CDOT Projects (2023),444 E 43RD ST,$150.00,150.0,0.000100
3,Miscellaneous CDOT Projects (2023),4451 S VINCENNES AVE,$300.00,300.0,0.000200
3,Miscellaneous CDOT Projects (2023),4702 S DR MARTIN LUTHER KING JR DR W,$300.00,300.0,0.000200
3,Miscellaneous CDOT Projects (2023),4731 S MICHIGAN AVE,"$15,828.37",15828.37,0.010552
3,Miscellaneous CDOT Projects (2023),4909 S WABASH AVE,$150.00,150.0,0.000100
3,Miscellaneous CDOT Projects (2023),4933-4937 S MICHIGAN AVE,$150.00,150.0,0.000100
3,Miscellaneous CDOT Projects (2023),5403-5405 S WABASH AVE,$150.00,150.0,0.000100
3,Miscellaneous CDOT Projects (2023),S STATE ST & E 14TH PL,"$12,679.54",12679.54,0.008453
3,Sidewalk Menu (2023),1932 S WABASH AVE,"$24,909.09",24909.09,0.016606
3,Sidewalk Menu (2023),300 E 38TH ST,"$12,036.37",12036.37,0.008024
3,Sidewalk Menu (2023),430 E 41ST ST,"$3,571.90",3571.9,0.002381
3,Sidewalk Menu (2023),4533 S WABASH AVE,"$10,568.75",10568.75,0.007046
3,Sidewalk Menu (2023),4641-4700 S VINCENNES AVE,"$20,043.86",20043.86,0.013363
3,Sidewalk Menu (2023),4801 S WABASH AVE,"$31,276.62",31276.62,0.020851
3,Sidewalk Menu (2023),4805 S WABASH AVE,"$3,714.25",3714.25,0.002476
3,Sidewalk Menu (2023),4807 S WABASH AVE,"$5,499.33",5499.33,0.003666
3,Sidewalk Menu (2023),4835 S DR MARTIN LUTHER KING JR DR E,"$12,434.95",12434.95,0.008290
3,Sidewalk Menu (2023),4934 S MICHIGAN AVE,"$37,686.88",37686.88,0.025125
3,Sidewalk Menu (2023),5000 S PRAIRIE AVE,"$6,652.56",6652.56,0.004435
3,,300 E 50TH ST,"$6,652.56",6652.56,0.004435
3,,E 50TH ST & S PRAIRIE AVE,"$6,652.56",6652.56,0.004435
3,Sidewalk Menu (2023),5018 S MICHIGAN AVE,"$7,513.04",7513.04,0.005009
3,Sidewalk Menu (2023),4500-4600 S St Lawrence Ave,"$17,793.38",17793.38,0.011862
3,Speed Indicator Signs (2023),1200-1600 S Clark St,"$7,479.86",7479.86,0.004987
3,,1443 S CLARK ST,"$7,479.86",7479.86,0.004987
3,,1446 S CLARK ST,"$7,479.86",7479.86,0.004987
3,Street Light Residential Staggered Piggy Back Menu (2023),1208-1400 S Federal St,"$29,955.78",29955.78,0.019971
3,,1211-1400 S Plymouth Ct,"$29,955.78",29955.78,0.019971
3,Street Light Upgrade Menu (2023),2138 S INDIANA AVE,$500.00,500.0,0.000333
3,Street Light Upgrade Menu (2023),3400 S INDIANA AVE,$500.00,500.0,0.000333
3,Street Light Upgrade Menu (2023),3432 S GILES AVE,$500.00,500.0,0.000333
3,Street Light Upgrade Menu (2023),421 E 41ST ST,$500.00,500.0,0.000333
3,Street Light Upgrade Menu (2023),515 E PERSHING RD,$500.00,500.0,0.000333
3,Street Light Upgrade Menu (2023),521 E 41ST ST,$500.00,500.0,0.000333
3,Street Light Upgrade Menu (2023),4600-4700 S Calumet Ave,$500.00,500.00,0.000333
3,,4628 S CALUMET AVE,$500.00,500.00,0.000333
3,Street Resurfacing Menu (2023),0-100 E 36th Pl,"$109,098.99",109098.99,0.072733
3,Street Resurfacing Menu (2023),340-400 E 54th Pl,"$23,033.42",23033.42,0.015356
3,Street Resurfacing Menu (2023),4500-4530 S Portland Ave,"$36,421.55",36421.55,0.024281
3,Street Resurfacing Menu (2023),3500-3700 S Prairie Ave,"$156,440.06",156440.06,0.104293
3,Street Resurfacing Menu (2023),3600-3630 S Wabash Ave,"$47,102.31",47102.31,0.031402
3,Street Resurfacing Menu (2023),4800-4900 S Wabash Ave,"$101,446.63",101446.63,0.067631
3,Street Resurfacing Menu (2023),0-40 W 15th St,"$35,409.90",35409.9,0.023607
3,Street Speed Hump Replacement (2023),3500-3700 S Prairie Ave,$0.00,0.0,0.000000
3,Street Speed Hump Replacement (2023),0-40 W 15th St,$0.00,0.0,0.000000
4,Alley Resurfacing Menu (2023),E 37TH ST & S ELLIS AVE & S LAKE PARK AVE & E 37TH ST,"$13,857.71",13857.71,0.009242
4,Alley Resurfacing Menu (2023),E 41ST PL & S BERKELEY AVE & S LAKE PARK AVE & E 42ND PL,"$46,626.52",46626.52,0.031095
4,Alley Resurfacing Menu (2023),E 42ND ST & S COTTAGE GROVE AVE & S DREXEL BLVD & E BOWEN AVE,"$11,216.88",11216.88,0.007480
4,Alley Resurfacing Menu (2023),S EVANS AVE & E 46TH ST & E 47TH ST & S COTTAGE GROVE AVE,"$7,725.97",7725.97,0.005152
4,Alley Resurfacing Menu (2023),S LANGLEY AVE & E 42ND ST & E BOWEN AVE & S ST LAWRENCE AVE,"$34,513.54",34513.54,0.023017
4,Alley Resurfacing Menu (2023),S LANGLEY AVE & E 47TH ST & E 48TH ST & S CHAMPLAIN AVE,"$59,866.22",59866.22,0.039924
4,Alley Speed Hump Menu (2023),E 43RD ST & S LAKE PARK AVE & S OAKENWALD AVE & E 44TH PL,"$2,900.00",2900.0,0.001934
4,Alley Speed Hump Menu (2023),S DORCHESTER AVE & E HYDE PARK BLVD & E 52ND ST & S BLACKSTONE AVE,$362.50,362.50,0.000242
4,,5125 S DORCHESTER AVE,$362.50,362.50,0.000242
4,Alley Speed Hump Replacement (2023),S LANGLEY AVE & E 42ND ST & E BOWEN AVE & S ST LAWRENCE AVE,$0.00,0.0,0.000000
4,Concrete Alley Menu (2023),716 E BOWEN AVE,"$2,133.42",2133.42,0.001423
4,Curb & Gutter Menu (2023),1371 E 48TH ST,"$48,904.95",48904.95,0.032614
4,Curb & Gutter Menu (2023),3137 S GILES AVE,"$70,837.26",70837.26,0.047241
4,Curb & Gutter Menu (2023),3337 S PRAIRIE AVE,"$42,332.49",42332.49,0.028231
4,Curb & Gutter Menu (2023),1178-900 S Plymouth Ct,"$83,537.87",83537.87,0.055710
4,Dog Friendly Area: 4954 S. St. Lawrence Ave,4954 S ST LAWRENCE AVE,"$250,000.00",250000.0,0.166722
4,Kenwood Gardens 4131-4149 S. Drexel Blvd.,4131-4149 S DREXEL BLVD,"$150,000.00",150000.0,0.100033
4,Miscellaneous CDOT Projects (2023),4043 S DREXEL BLVD,$150.00,150.0,0.000100
4,Miscellaneous CDOT Projects (2023),4232 S COTTAGE GROVE AVE,$150.00,150.0,0.000100
4,Miscellaneous CDOT Projects (2023),4621 S LAKE PARK AVE,$150.00,150.0,0.000100
4,Miscellaneous CDOT Projects (2023),4847 S LANGLEY AVE,$300.00,300.0,0.000200
4,Miscellaneous CDOT Projects (2023),E 49TH ST & S KENWOOD AVE,"$28,770.36",28770.36,0.019187
4,Sidewalk Menu (2023),4406 S LAKE PARK AVE,"$4,399.87",4399.87,0.002934
4,Sidewalk Menu (2023),4801 S KIMBARK AVE,"$32,774.75",32774.75,0.021857
4,Sidewalk Menu (2023),5131 S BLACKSTONE AVE,"$5,140.59",5140.59,0.003428
4,Sidewalk Menu (2023),715 E BOWEN AVE,"$3,705.44",3705.44,0.002471
4,Sidewalk Menu (2023),820-882 S PARK TER,"$118,944.55",118944.55,0.079323
4,Sidewalk Menu (2023),899 S PLYMOUTH CT,"$17,057.00",17057.0,0.011375
4,Sidewalk Menu (2023),E 44TH ST & S ELLIS AVE,"$24,278.43",24278.43,0.016191
4,Sidewalk Menu (2023),1200-1300 E 48th St,"$20,989.92",20989.92,0.013998
4,Sidewalk Menu (2023),4900-5000 S Champlain Ave,"$30,745.53",30745.53,0.020504
4,Street Bump Outs Menu (2023),4584 S OAKENWALD AVE,"$3,051.76",3051.76,0.002035
4,Street Cul-de-Sac Menu (2023),4950 S GREENWOOD AVE,"$15,981.83",15981.83,0.010658
4,,S GREENWOOD AVE & E HYDE PARK BLVD,"$15,981.83",15981.83,0.010658
4,Street Resurfacing Menu (2023),800-844 E 38th Pl,"$37,826.63",37826.63,0.025226
4,Street Resurfacing Menu (2023),40-100 E 9th St,"$20,991.87",20991.87,0.013999
4,Street Resurfacing Menu (2023),4300-4400 S Berkeley Ave,"$68,150.77",68150.77,0.045449
4,Street Resurfacing Menu (2023),4800-4900 S Evans Ave,"$74,161.75",74161.75,0.049458
4,Street Resurfacing Menu (2023),4700-4800 S Langley Ave,"$60,703.65",60703.65,0.040483
4,Street Resurfacing Menu (2023),1178-900 S Plymouth Ct,"$31,625.62",31625.62,0.021091
4,Street Speed Hump Menu (2023),1000-1200 E 45th St,"$9,760.00",9760.0,0.006509
4,Street Speed Hump Menu (2023),1200-1300 E 46th St,"$4,880.00",4880.0,0.003254
4,Street Speed Hump Menu (2023),1300-1400 E 50th St,"$7,050.00",7050.0,0.004702
4,Street Speed Hump Menu (2023),5200-5300 S Dorchester Ave,"$2,440.00",2440.0,0.001627
4,Street Speed Hump Menu (2023),4400-4499 S Ellis Ave,"$4,880.00",4880.0,0.003254
4,Street Speed Hump Menu (2023),3946-4300 S Ellis Ave,"$14,640.00",14640.0,0.009763
4,Street Speed Hump Menu (2023),4500-4700 S Greenwood Ave,"$9,760.00",9760.0,0.006509
4,Street Speed Hump Menu (2023),4900-5000 S Kimbark Ave,"$4,880.00",4880.0,0.003254
5,Street Light Residential Staggered Piggy Back Menu (2023),1758-1830 E 69th St,"$168,000.00",168000.0,0.112000
5,Street Light Residential Staggered Piggy Back Menu (2023),6600-6700 S Dorchester Ave,"$15,971.00",15971.00,0.010647
5,,1400-1500 E 66th Pl,"$15,971.00",15971.00,0.010647
5,,6600-6700 S Blackstone Ave,"$15,971.00",15971.00,0.010647
5,Street Light Residential Staggered Piggy Back Menu (2023),6700-6900 S Paxton Ave,"$338,000.00",338000.0,0.225333
5,Street Resurfacing Menu (2023),5700-5900 S Blackstone Ave,"$140,573.29",140573.29,0.093716
5,Street Resurfacing Menu (2023),6300-6400 S Blackstone Ave,"$47,157.05",47157.05,0.031438
5,Street Resurfacing Menu (2023),5040-5100 S Cornell Ave,"$26,202.03",26202.03,0.017468
5,Street Resurfacing Menu (2023),5600-5800 S Drexel Ave,"$147,641.45",147641.45,0.098428
5,Street Resurfacing Menu (2023),6000-6100 S Drexel Ave,"$74,462.06",74462.06,0.049641
5,Street Resurfacing Menu (2023),5499-5700 S Ellis Ave,"$106,175.59",106175.59,0.070784
5,Street Resurfacing Menu (2023),5200-5300 S Ingleside Ave,"$43,862.96",43862.96,0.029242
5,Street Resurfacing Menu (2023),7200-7300 S Paxton Ave,"$54,238.38",54238.38,0.036159
5,Street Resurfacing Menu (2023),5200-5500 S University Ave,"$245,478.75",245478.75,0.163653
5,Street Resurfacing Menu (2023),5800-5900 S University Ave,"$55,415.31",55415.31,0.036944
5,Street Speed Hump Menu (2023),5700-5800 S Blackstone Ave,"$4,880.00",4880.0,0.003253
6,Alley Apron Menu (2023),8501 S WABASH AVE,"$10,630.86",10630.86,0.007087
6,,50-100 E 85th St,"$10,630.86",10630.86,0.007087
6,Arterial Street Bump Outs Menu (2023),S CHAMPLAIN AVE & E 75TH ST,"$75,833.04",75833.04,0.050555
6,Arterial Street Bump Outs Menu (2023),S CHAMPLAIN AVE & E 76TH ST,"$148,596.42",148596.42,0.099064
6,Brown Memorial Park Skate Park Project,634 E 86TH ST,"$100,000.00",100000.0,0.066667
6,Miscellaneous CDOT Projects (2023),201 E 75TH ST,$660.00,660.0,0.000440
6,Miscellaneous CDOT Projects (2023),501 E 78TH ST,$244.14,244.14,0.000163
6,Miscellaneous CDOT Projects (2023),58 W 79TH ST,$660.00,660.0,0.000440
6,Miscellaneous CDOT Projects (2023),659 E 75TH ST,$660.00,660.0,0.000440
6,Nat King Cole Park Walking Track,361 E 85TH ST,"$25,000.00",25000.0,0.016667
6,Sidewalk Menu (2023),344 E 80TH ST,"$20,251.22",20251.22,0.013501
6,Sidewalk Menu (2023),7735 S RHODES AVE,"$4,367.73",4367.73,0.002912
6,Sidewalk Menu (2023),7759 S CALUMET AVE,"$14,004.09",14004.09,0.009336
6,Sidewalk Menu (2023),7955-7959 S CALUMET AVE,"$9,785.84",9785.84,0.006524
6,Sidewalk Menu (2023),8501 S VERNON AVE,"$5,712.86",5712.86,0.003809
6,Sidewalk Menu (2023),8546 S WABASH AVE,"$5,614.34",5614.34,0.003743
6,,8554 S WABASH AVE,"$5,614.34",5614.34,0.003743
6,Street Light Residential Staggered Piggy Back Menu (2023),7100-7400 S Prairie Ave,"$489,000.00",489000.0,0.326000
6,Street Light Upgrade Menu (2023),7120 S VINCENNES AVE,$500.00,500.0,0.000333
6,Street Resurfacing Menu (2023),0-40 E 94th St,"$27,832.81",27832.81,0.018555
6,Street Resurfacing Menu (2023),7800-7900 S Champlain Ave,"$57,456.54",57456.54,0.038304
6,Street Resurfacing Menu (2023),8755-8700 S Prairie Ave,"$66,260.21",66260.21,0.044173
6,Street Resurfacing Menu (2023),8900-9000 S Prairie Ave,"$78,704.61",78704.61,0.052470
6,Street Resurfacing Menu (2023),8930-9000 S Wabash Ave,"$35,814.61",35814.61,0.023876
6,Street Resurfacing Menu (2023),9100-9500 S Wabash Ave,"$246,047.61",246047.61,0.164032
6,Street Resurfacing Menu (2023),9112-9200 S Williams Ave,"$45,477.87",45477.87,0.030319
6,Street Speed Hump Menu (2023),340-300 E 74th St,"$4,880.00",4880.0,0.003253
6,Street Speed Hump Menu (2023),7300-7400 S Evans Ave,"$4,880.00",4880.0,0.003253
6,Street Speed Hump Menu (2023),7200-7300 S Morgan St,"$4,880.00",4880.0,0.003253
6,Street Speed Hump Replacement (2023),9100-9500 S Wabash Ave,$0.00,0.0,0.000000
7,Alley Apron Menu (2023),2658 E 78TH ST,"$17,220.96",17220.96,0.011481
7,Alley Resurfacing Menu (2023),8041 S MUSKEGON AVE,"$23,684.06",23684.06,0.015789
7,,S MUSKEGON AVE & E 80TH ST & E 81ST ST & S ESCANABA AVE,"$23,684.06",23684.06,0.015789
7,Alley Resurfacing Menu (2023),E 84TH ST & S MANISTEE AVE & S MARQUETTE AVE & E 85TH ST,"$34,128.44",34128.44,0.022752
7,Alley Resurfacing Menu (2023),S CORNELL AVE & E 72ND ST & E 73RD ST & S STONY ISLAND AVE,"$24,594.47",24594.47,0.016396
7,Alley Speed Hump Replacement (2023),S CORNELL AVE & E 72ND ST & E 73RD ST & S STONY ISLAND AVE,$0.00,0.0,0.000000
7,Concrete Alley Menu (2023),E 101ST ST & S VAN VLISSINGEN RD & S PAXTON AVE & S VAN VLISSINGEN RD,"$268,207.98",268207.98,0.178805
7,Concrete Alley Menu (2023),E 83RD ST & E 83RD PL & S CLYDE AVE & S SOUTH CHICAGO AVE,"$62,528.41",62528.41,0.041686
7,Miscellaneous CDOT Projects (2023),7100 S BENNETT AVE,$660.00,660.0,0.000440
7,Pavement Markings Menu (2023),S VAN VLISSINGEN RD & E 102ND ST,"$4,000.00",4000.0,0.002667
7,Pavement Markings Menu (2023),S VAN VLISSINGEN RD & S PAXTON AVE,"$4,000.00",4000.0,0.002667
7,Sidewalk Menu (2023),10119 S YATES AVE,"$8,430.67",8430.67,0.005620
7,Sidewalk Menu (2023),2905 E 91ST ST,"$8,647.93",8647.93,0.005765
7,Sidewalk Menu (2023),8043 S KINGSTON AVE,"$8,392.44",8392.44,0.005595
7,Sidewalk Menu (2023),8059 S YATES BLVD,"$12,251.63",12251.63,0.008168
7,Sidewalk Menu (2023),8313 S LUELLA AVE,"$8,332.90",8332.9,0.005555
7,Sidewalk Menu (2023),8338 S LUELLA AVE,"$4,998.25",4998.25,0.003332
7,Sidewalk Menu (2023),8400 S COLFAX AVE,"$17,374.81",17374.81,0.011583
7,Sidewalk Menu (2023),8905-8907 S OGLESBY AVE,"$4,029.81",4029.81,0.002687
7,Street Bump Outs Menu (2023),S VAN VLISSINGEN RD & E 102ND ST,"$8,557.65",8557.65,0.005705
7,Street Light Upgrade Menu (2023),8316 S COLFAX AVE,$500.00,500.0,0.000333
7,Street Light Upgrade Menu (2023),9553 S CALHOUN AVE,$500.00,500.0,0.000333
7,Street Resurfacing Menu (2023),2917-2900 E 77th St,"$28,881.86",28881.86,0.019255
7,Street Resurfacing Menu (2023),8234-8300 S Burley Ave,"$26,533.10",26533.1,0.017689
7,Street Resurfacing Menu (2023),8100-8200 S Burnham Ave,"$66,924.31",66924.31,0.044616
7,Street Resurfacing Menu (2023),8000-8100 S Coles Ave,"$53,336.20",53336.2,0.035557
7,Street Resurfacing Menu (2023),7900-8100 S Colfax Ave,"$99,476.31",99476.31,0.066318
7,Street Resurfacing Menu (2023),7900-8000 S Crandon Ave,"$54,101.60",54101.6,0.036068
